$GPGGA,120318.00,5003.96735060,N,01955.22827964,E,1,20,0.6,228.466,M,41.998,M,,*60

$GPGGA,120319.00,5003.96734789,N,01955.22827959,E,1,20,0.6,228.466,M,41.998,M,,*6E

$GPGGA,120320.00,5003.96734593,N,01955.22828214,E,1,20,0.6,228.465,M,41.998,M,,*63

$GPGGA,120321.00,5003.96734244,N,01955.22828574,E,1,20,0.6,228.463,M,41.998,M,,*68

$GPGGA,120322.00,5003.96734215,N,01955.22828613,E,1,20,0.6,228.464,M,41.998,M,,*6A

$GPGGA,120323.00,5003.96734120,N,01955.22828597,E,1,20,0.6,228.467,M,41.998,M,,*62

$GPGGA,120324.00,5003.96734082,N,01955.22828363,E,1,20,0.6,228.473,M,41.998,M,,*64

$GPGGA,120325.00,5003.96734344,N,01955.22828613,E,1,20,0.6,228.473,M,41.998,M,,*6E

$GPGGA,120326.00,5003.96734177,N,01955.22828951,E,1,20,0.6,228.471,M,41.998,M,,*64

$GPGGA,120327.00,5003.96748667,N,01955.22820917,E,1,21,0.6,228.951,M,41.998,M,,*6C

$GPGGA,120328.00,5003.96748658,N,01955.22821067,E,1,21,0.6,228.960,M,41.998,M,,*62

$GPGGA,120329.00,5003.96748895,N,01955.22821079,E,1,21,0.6,228.966,M,41.998,M,,*65

$GPGGA,120330.00,5003.96748830,N,01955.22820928,E,1,21,0.6,228.986,M,41.998,M,,*60

$GPGGA,120331.00,5003.96748196,N,01955.22820858,E,1,21,0.6,228.972,M,41.998,M,,*69

$GPGGA,120332.00,5003.96747975,N,01955.22820757,E,1,21,0.6,228.983,M,41.998,M,,*6E

$GPGGA,120333.00,5003.96748626,N,01955.22819781,E,1,21,0.6,229.010,M,41.998,M,,*6A

$GPGGA,120334.00,5003.96748449,N,01955.22819231,E,1,21,0.6,229.022,M,41.998,M,,*69

$GPGGA,120335.00,5003.96748151,N,01955.22818873,E,1,21,0.6,229.025,M,41.998,M,,*6E

$GPGGA,120336.00,5003.96748263,N,01955.22818648,E,1,21,0.6,229.041,M,41.998,M,,*6B

